"","Major","Minor","BldgNbr","NbrLivingUnits","Address","BuildingNumber","Fraction","DirectionPrefix","StreetName","StreetType","DirectionSuffix","ZipCode","Stories","BldgGrade","BldgGradeVar","SqFt1stFloor","SqFtHalfFloor","SqFt2ndFloor","SqFtUpperFloor","SqFtUnfinFull","SqFtUnfinHalf","SqFtTotLiving","SqFtTotBasement","SqFtFinBasement","FinBasementGrade","SqFtGarageBasement","SqFtGarageAttached","DaylightBasement","SqFtOpenPorch","SqFtEnclosedPorch","SqFtDeck","HeatSystem","HeatSource","BrickStone","ViewUtilization","Bedrooms","BathHalfCount","Bath3qtrCount","BathFullCount","FpSingleStory","FpMultiStory","FpFreestanding","FpAdditional","YrBuilt","YrRenovated","PcntComplete","Obsolescence","PcntNetCondition","Condition","AddnlCost"
"4690",570000,1765,1,1,"2346   33RD AVE S  98144","2346","   ","  ","33RD                     ","AVE   ","S ","98144",2,8,0,940,0,940,0,0,0,1880,940,0,0,0,0,"N",70,0,0,5,3,0,"N",4,1,0,1,0,1,0,0,1907,0,0,0,0,3,0
"4691",570000,1780,1,1,"2337   34TH AVE S  98144","2337","   ","  ","34TH                     ","AVE   ","S ","98144",1.5,8,0,1080,950,0,0,0,0,2830,1010,800,7,0,0,"N",150,0,1470,3,2,0,"Y",4,1,1,2,0,1,0,0,1911,0,0,0,0,4,0
"4692",570000,1840,1,1,"2324   34TH AVE S  98144","2324","   ","  ","34TH                     ","AVE   ","S ","98144",2,8,0,1290,0,1290,0,0,0,2710,1290,130,7,0,0,"N",0,0,400,3,2,0,"Y",5,1,0,2,0,1,0,0,1926,0,0,0,0,4,0
"4693",570000,1980,1,1,"2806   34TH AVE S  98144","2806","   ","  ","34TH                     ","AVE   ","S ","98144",1.5,7,0,1430,600,0,0,0,0,2130,1000,100,6,0,0,"N",60,0,200,3,2,0,"N",4,1,0,1,1,0,0,0,1925,0,0,0,0,3,0
"4694",570000,2315,1,1,"2961   36TH AVE S  98144","2961","   ","  ","36TH                     ","AVE   ","S ","98144",1,6,0,1260,0,0,0,0,0,1260,800,0,0,0,0,"Y",110,0,40,6,2,0,"N",3,0,1,1,1,0,0,0,1916,0,0,0,0,4,0
"4695",570000,2350,1,1,"2943   36TH AVE S  98144","2943","   ","  ","36TH                     ","AVE   ","S ","98144",1,7,0,970,0,0,0,0,0,970,500,0,0,0,0,"Y",70,0,170,5,2,0,"N",2,0,0,1,1,0,0,0,1920,0,0,0,0,4,0
"4696",570000,2355,1,1,"2939   36TH AVE S  98144","2939","   ","  ","36TH                     ","AVE   ","S ","98144",1,6,0,970,0,0,0,0,0,970,500,0,0,0,0,"Y",70,40,0,5,1,0," ",2,0,0,1,1,0,0,0,1922,0,0,0,0,3,0
"4697",570000,2640,1,1,"2619   MOUNT SAINT HELENS PL S  98144","2619","   ","  ","MOUNT SAINT HELENS       ","PL    ","S ","98144",2.5,10,0,1260,500,1260,0,0,0,4280,1260,1260,8,0,0,"N",40,0,0,7,2,100,"Y",5,2,1,1,0,1,0,0,1924,0,0,0,0,4,0
"4698",570000,2685,1,1,"2745   MOUNT SAINT HELENS PL S  98144","2745","   ","  ","MOUNT SAINT HELENS       ","PL    ","S ","98144",2.5,10,0,1530,480,1200,0,0,0,4410,1750,1200,8,310,0,"N",310,0,320,3,2,50,"N",6,1,0,3,0,1,0,1,1912,0,0,0,0,3,0
"4699",570000,2760,1,1,"3114   37TH PL S  98144","3114","   ","  ","37TH                     ","PL    ","S ","98144",2.5,8,0,1540,870,1290,0,0,0,4470,1150,770,5,380,0,"N",80,0,0,6,2,0,"N",4,1,1,1,0,1,0,0,1907,0,0,0,0,4,0
"4700",570000,2890,1,1,"3223   HUNTER BLVD S  98144","3223","   ","  ","HUNTER                   ","BLVD  ","S ","98144",2,8,0,1180,0,1060,0,0,0,2740,700,500,7,0,0,"N",130,0,70,5,2,0,"N",4,1,1,1,0,1,0,0,1913,0,0,0,0,4,0
"4701",570000,3025,1,1,"3403   HUNTER BLVD S  98144","3403","   ","  ","HUNTER                   ","BLVD  ","S ","98144",2,8,0,1200,0,1050,0,0,0,3300,1050,1050,7,0,0,"N",50,0,140,3,2,0,"N",4,1,1,2,0,1,0,0,1914,0,0,0,0,5,0
"4702",570000,3090,1,1,"3621   38TH AVE S  98144","3621","   ","  ","38TH                     ","AVE   ","S ","98144",1.5,7,0,1120,450,0,0,0,0,1570,900,0,0,0,0," ",120,0,0,5,2,0," ",4,0,0,1,1,0,0,0,1921,0,0,0,0,3,0
"4703",570000,3450,1,1,"3118   MOUNT RAINIER DR S  98144","3118","   ","  ","MOUNT RAINIER            ","DR    ","S ","98144",2,8,0,1140,0,900,0,0,0,2980,1400,940,8,460,0,"N",180,0,260,5,2,0,"N",3,1,0,2,0,1,0,0,1919,0,0,0,0,4,0
"4704",570050,75,1,1,"2573   SHORELAND DR S  98144","2573","   ","  ","SHORELAND                ","DR    ","S ","98144",3,9,0,1150,0,1490,1270,0,0,3910,0,0,0,0,460,"N",100,0,100,5,2,0,"N",2,2,0,2,0,1,0,0,1985,0,0,0,0,3,0
"4705",570050,150,1,1,"2334   SHORELAND DR S  98144","2334","   ","  ","SHORELAND                ","DR    ","S ","98144",2,9,0,1480,0,290,0,0,0,3250,1480,1480,8,0,0,"Y",40,0,690,3,2,0,"Y",3,0,1,2,0,1,0,1,1920,0,0,0,0,3,0
"4706",569900,98,1,1,"3114  S NORMAN ST   98144","3114","   ","S ","NORMAN                   ","ST    ","  ","98144",1,7,0,1210,0,0,0,0,0,2420,1210,1210,7,0,0,"Y",0,0,220,5,2,0,"N",3,1,1,1,1,0,0,0,1965,0,0,0,0,3,5000
"4707",570000,220,1,1,"2503   31ST AVE S  98144","2503","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,8,0,1390,630,0,0,0,0,2420,710,400,6,180,0,"N",40,0,260,5,1,0,"N",4,1,0,1,0,1,0,0,1923,0,0,0,0,3,0
"4708",570000,405,1,1,"2823   31ST AVE S  98144","2823","   ","  ","31ST                     ","AVE   ","S ","98144",2,7,0,880,0,880,0,0,0,1760,660,0,0,0,0,"N",100,0,110,5,2,0,"N",4,1,0,1,0,1,0,0,1922,0,0,0,0,3,0
"4709",570000,505,1,1,"3112  S MOUNT BAKER BLVD   98144","3112","   ","S ","MOUNT BAKER              ","BLVD  ","  ","98144",1.5,7,0,1240,500,0,0,0,0,2140,1240,400,6,240,0,"N",100,0,0,6,2,0,"N",4,1,0,1,1,0,0,0,1921,0,0,0,0,3,0
"4710",570000,540,1,1,"2811   32ND AVE S  98144","2811","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,7,0,1240,700,0,0,0,0,2670,730,730,6,0,0,"N",70,0,336,5,2,0,"N",4,0,1,2,1,0,0,0,1923,0,0,0,0,4,0
"4711",570000,585,1,1,"2722   31ST AVE S  98144","2722","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,7,0,1090,330,0,0,0,0,1880,1090,460,6,0,0,"N",40,0,0,5,2,0,"N",4,0,0,2,1,0,0,0,1924,0,0,0,0,3,0
"4712",570000,675,1,1,"2532   31ST AVE S  98144","2532","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,7,0,1360,140,0,0,0,0,1500,960,0,0,0,0,"N",80,0,420,5,2,0,"N",4,0,0,1,1,0,0,0,1922,0,0,0,0,3,0
"4713",570000,705,1,1,"2517   32ND AVE S  98144","2517","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,7,0,880,800,0,0,0,0,1680,940,0,0,0,0,"N",50,0,0,3,2,0,"N",3,0,0,1,0,0,0,0,1908,0,0,0,0,3,0
"4714",570000,730,1,1,"2308   31ST AVE S  98144","2308","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,7,0,1280,600,0,0,0,0,3030,1150,1150,6,0,0,"N",0,40,0,7,2,0,"N",4,0,0,2,1,0,0,0,1914,0,0,0,0,3,0
"4715",570000,870,1,1,"2336   32ND AVE S  98144","2336","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,7,0,1520,680,0,0,0,0,2200,1340,0,0,0,0,"N",560,0,540,5,2,0,"N",2,0,0,2,1,0,1,0,1913,0,0,0,0,3,0
"4716",570000,960,1,1,"2522   32ND AVE S  98144","2522","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,8,0,1560,680,0,0,0,0,2240,1360,0,0,0,0,"N",260,0,80,3,2,0,"N",4,1,0,1,0,1,0,1,1912,0,0,0,0,4,0
"4717",570000,1010,1,1,"2509   33RD AVE S  98144","2509","   ","  ","33RD                     ","AVE   ","S ","98144",1,7,0,1540,0,0,0,0,0,1540,1540,0,0,220,0,"N",0,0,0,5,2,100,"N",2,1,1,1,0,2,0,0,1950,0,0,0,0,3,0
"4718",570000,1040,1,1,"2722   32ND AVE S  98144","2722","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,7,0,1530,250,0,0,0,0,1780,1530,0,0,0,0,"N",140,0,0,3,2,0,"N",5,1,0,1,1,0,0,0,1912,0,0,0,0,4,0
"4719",570000,1175,1,1,"2859   33RD AVE S  98144","2859","   ","  ","33RD                     ","AVE   ","S ","98144",1.5,7,0,1590,640,0,0,0,0,2730,1030,500,6,0,0,"Y",60,0,0,5,2,0," ",5,0,1,1,1,0,0,0,1921,0,0,0,0,3,0
"4720",570000,1185,1,1,"2853   33RD AVE S  98144","2853","   ","  ","33RD                     ","AVE   ","S ","98144",2,8,0,830,0,790,0,0,0,1720,780,100,6,0,0,"N",100,0,0,5,2,0,"N",3,1,0,1,0,0,0,0,1913,0,0,0,0,3,0
"4721",570000,1245,1,1,"3205  S MOUNT BAKER BLVD   98144","3205","   ","S ","MOUNT BAKER              ","BLVD  ","  ","98144",1.5,8,0,1360,540,0,0,0,0,2080,870,180,5,0,0," ",240,60,0,5,1,0," ",6,0,0,2,0,1,0,0,1919,0,0,0,0,4,0
"4722",570000,1395,1,1,"3116   33RD AVE S  98144","3116","   ","  ","33RD                     ","AVE   ","S ","98144",2,7,0,1690,0,1320,0,0,0,3010,1100,0,0,250,0," ",0,140,0,5,2,0," ",4,1,0,1,1,0,0,0,1914,0,0,0,0,4,0
"4723",570000,1415,1,1,"3143   34TH AVE S  98144","3143","   ","  ","34TH                     ","AVE   ","S ","98144",1.5,7,0,1220,600,0,0,0,0,1820,920,0,0,0,0,"N",150,0,190,5,2,0,"N",4,0,0,1,1,0,0,0,1919,0,0,0,0,4,0
"4724",570000,1605,1,1,"2727   34TH AVE S  98144","2727","   ","  ","34TH                     ","AVE   ","S ","98144",1.5,8,0,1100,1010,0,0,0,0,2610,1100,500,7,0,0,"N",90,0,0,3,2,0,"N",3,1,0,1,0,1,0,0,1909,0,0,0,0,4,0
"4725",570000,2360,1,1,"2933   36TH AVE S  98144","2933","   ","  ","36TH                     ","AVE   ","S ","98144",1,7,0,1120,0,0,0,0,0,2095,1120,975,6,0,0,"Y",120,0,170,5,2,0,"N",2,0,0,1,1,0,0,0,1923,0,0,0,0,4,0
"4726",570000,2855,1,1,"3238   37TH AVE S  98144","3238","   ","  ","37TH                     ","AVE   ","S ","98144",1,7,0,1360,0,0,0,0,0,1660,900,300,6,0,0," ",60,0,0,7,3,0," ",4,0,0,2,1,0,0,0,1909,0,0,0,0,3,0
"4727",570000,2980,1,1,"3315   HUNTER BLVD S  98144","3315","   ","  ","HUNTER                   ","BLVD  ","S ","98144",2,8,0,970,0,860,0,0,0,1830,860,0,0,0,0,"N",0,40,180,3,2,0,"N",3,1,0,1,0,1,0,0,1913,0,0,0,0,3,0
"4728",570000,3415,1,1,"3236   HUNTER BLVD S  98144","3236","   ","  ","HUNTER                   ","BLVD  ","S ","98144",2.5,8,0,1390,280,1390,0,0,0,3480,1390,420,6,0,0,"N",380,0,0,3,2,0,"N",5,0,1,2,0,1,0,0,1914,0,0,0,0,3,0
"4729",570000,3435,1,1,"3108   MOUNT RAINIER DR S  98144","3108","   ","  ","MOUNT RAINIER            ","DR    ","S ","98144",2,9,0,1680,0,790,0,0,0,3190,940,720,7,220,0,"N",0,0,0,3,2,0,"N",4,0,0,2,1,0,0,0,1924,0,0,0,0,3,0
"4730",570000,3520,1,1,"3807  S MCCLELLAN ST   98144","3807","   ","S ","MCCLELLAN                ","ST    ","  ","98144",2.5,10,0,1780,1000,1910,0,0,0,4690,820,0,0,0,0," ",140,100,100,3,2,0," ",5,1,0,2,0,0,1,0,1908,0,0,5,0,4,0
"4731",570000,3560,1,1,"3706  S RIDGEWAY PL   98144","3706","   ","S ","RIDGEWAY                 ","PL    ","  ","98144",1.5,9,0,1810,1070,0,0,0,0,3440,1760,560,7,430,0,"N",0,50,610,5,2,75,"N",4,1,0,2,0,1,0,1,1948,0,0,0,0,4,0
"4732",570000,3595,1,1,"2601   CASCADIA AVE S  98144","2601","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2,12,0,2450,0,2130,0,0,0,5280,2130,700,8,0,0,"N",0,0,0,3,2,0,"N",4,1,0,4,0,2,0,1,1920,0,0,0,0,3,0
"4733",570000,3610,1,1,"2621   CASCADIA AVE S  98144","2621","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2.5,10,0,1890,580,1680,0,0,0,4150,1080,0,0,0,380,"N",0,260,300,3,2,50,"Y",5,1,0,3,0,1,0,0,1912,0,0,0,0,4,0
"4734",570000,3630,1,1,"2653   CASCADIA AVE S  98144","2653","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2.5,11,0,1490,800,1420,0,0,0,4830,1490,1120,8,0,0,"N",140,0,0,3,2,0,"Y",5,1,1,3,0,1,0,0,1914,0,0,0,0,4,0
"4735",570000,3825,1,1,"3339   CASCADIA AVE S  98144","3339","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2,10,0,1510,0,1350,0,0,0,3400,1540,540,8,440,0,"N",0,0,0,6,2,100,"Y",5,0,0,3,0,1,0,1,1929,0,0,0,0,3,0
"4736",570000,3930,1,1,"3442   CASCADIA AVE S  98144","3442","   ","  ","CASCADIA                 ","AVE   ","S ","98144",1.5,8,0,1310,1000,0,0,0,0,2910,1310,600,7,0,0,"Y",590,0,290,6,2,0,"Y",4,0,0,1,1,0,0,0,1921,0,0,0,0,4,0
"4737",570000,4090,1,1,"3325   LAKEWOOD AVE S  98144","3325","   ","  ","LAKEWOOD                 ","AVE   ","S ","98144",2,9,0,1080,0,1080,0,0,0,2900,840,740,8,0,0,"N",0,0,0,3,2,0,"N",3,1,1,2,0,1,0,0,1924,0,0,0,0,3,0
"4738",570000,4270,1,1,"3220   LAKEWOOD AVE S  98144","3220","   ","  ","LAKEWOOD                 ","AVE   ","S ","98144",2,10,0,1600,0,1480,0,0,0,3640,1470,560,9,0,0,"Y",340,0,300,3,2,98,"Y",4,1,3,0,0,1,0,1,1924,0,0,0,0,3,0
"4739",570150,11,1,1,"1921   33RD AVE S  98144","1921","   ","  ","33RD                     ","AVE   ","S ","98144",1.5,8,0,1260,800,0,0,0,0,2060,1260,0,0,0,0," ",0,0,0,3,1,0," ",4,0,1,1,0,1,0,0,1925,0,0,0,0,3,0
"4740",569900,50,1,1,"1102   31ST AVE S  98144","1102","   ","  ","31ST                     ","AVE   ","S ","98144",2,8,0,960,0,960,0,0,0,2200,960,280,4,0,0,"N",40,100,140,5,1,0,"N",3,1,0,1,0,1,0,0,1925,0,0,0,0,3,0
"4741",570000,55,1,1,"2358   30TH AVE S  98144","2358","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,7,0,1480,440,0,0,0,0,1920,1420,0,0,180,0," ",60,0,0,5,2,0," ",4,0,0,1,1,0,0,0,1926,0,0,0,0,3,0
"4742",570000,340,1,1,"2814   30TH AVE S  98144","2814","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,7,0,1180,500,0,0,0,0,1680,900,0,0,0,0," ",60,0,0,5,1,0," ",4,0,0,1,1,0,0,0,1922,0,0,0,0,3,0
"4743",570000,480,1,1,"2822   31ST AVE S  98144","2822","   ","  ","31ST                     ","AVE   ","S ","98144",2,8,0,990,0,960,0,0,0,2050,990,100,4,0,0,"N",60,0,0,5,2,0,"N",5,1,0,1,1,0,0,0,1918,0,0,0,0,3,0
"4744",570000,685,1,1,"2539   32ND AVE S  98144","2539","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,9,0,1220,1120,0,0,0,0,2340,1030,0,0,0,0,"N",120,90,410,5,2,0,"N",5,2,0,1,0,1,0,0,1911,0,0,0,0,4,0
"4745",570000,815,1,1,"2307   32ND AVE S  98144","2307","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,8,0,1000,1150,0,0,0,0,2650,1000,500,7,0,0,"N",50,0,0,5,2,0,"N",3,1,1,1,0,1,0,0,1910,0,0,0,0,3,0
"4746",568000,1085,1,1,"3321   14TH AVE S  98144","3321","   ","  ","14TH                     ","AVE   ","S ","98144",1,7,0,1260,0,0,0,0,0,2260,1260,1000,7,0,350," ",0,0,0,5,1,100," ",3,1,0,2,0,1,0,1,1954,0,0,0,0,3,0
"4747",569900,130,1,1,"3208  S NORMAN ST   98144","3208","   ","S ","NORMAN                   ","ST    ","  ","98144",2,8,0,1040,0,1070,0,0,0,2110,1030,0,0,690,0,"Y",0,0,610,5,2,0,"Y",3,1,0,2,0,1,0,0,1994,0,0,0,0,3,0
"4748",570000,80,1,1,"2345   31ST AVE S  98144","2345","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,7,0,1130,260,0,0,0,0,1390,560,0,0,0,0,"N",0,0,0,6,1,0,"N",3,1,0,1,1,0,0,0,1924,0,0,0,0,3,0
"4749",570000,200,1,1,"2523   31ST AVE S  98144","2523","   ","  ","31ST                     ","AVE   ","S ","98144",1,8,0,1330,0,0,0,0,0,1670,870,340,7,0,0,"N",0,0,0,5,1,80,"N",3,1,0,1,1,0,0,0,1950,0,0,0,0,3,0
"4750",570000,260,1,1,"2730   30TH AVE S  98144","2730","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,7,0,1040,420,0,0,0,0,1460,1040,0,0,0,0," ",50,0,0,5,1,0," ",4,0,0,1,1,0,0,0,1921,0,0,0,0,3,0
"4751",570000,345,1,1,"2818   30TH AVE S  98144","2818","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,7,0,1290,590,0,0,0,0,1880,930,0,0,0,0," ",40,0,0,5,2,0," ",4,0,0,2,1,0,0,0,1923,0,0,0,0,3,0
"4752",570000,440,1,1,"3102   30TH AVE S  98144","3102","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,7,0,1200,700,0,0,0,0,2780,880,880,6,0,0,"Y",110,0,0,5,1,0," ",4,0,0,1,1,0,0,0,1925,0,0,0,0,4,0
"4753",570000,495,1,1,"3100  S MOUNT BAKER BLVD   98144","3100","   ","S ","MOUNT BAKER              ","BLVD  ","  ","98144",1.5,8,0,1340,660,0,0,0,0,2620,1320,620,6,350,0,"N",80,0,0,5,2,0,"N",3,0,1,1,1,0,0,0,1922,0,0,0,0,4,0
"4754",570000,625,1,1,"2717   32ND AVE S  98144","2717","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,9,0,1130,1020,0,0,0,0,2870,720,720,7,0,0,"N",140,0,330,5,2,0,"N",3,0,0,1,0,1,1,0,1908,0,0,0,0,4,0
"4755",570000,1215,1,1,"2819   33RD AVE S  98144","2819","   ","  ","33RD                     ","AVE   ","S ","98144",1.5,7,0,910,300,0,0,0,0,1210,670,0,0,0,0,"N",70,0,0,5,2,0,"N",3,0,0,1,1,0,0,0,1925,0,0,0,0,3,0
"4756",570000,1455,1,1,"3317  S MOUNT BAKER BLVD   98144","3317","   ","S ","MOUNT BAKER              ","BLVD  ","  ","98144",1,7,0,1560,0,0,0,0,0,3060,1560,1500,5,0,0,"N",170,40,0,5,1,0,"N",4,0,1,1,1,0,0,0,1919,0,0,0,0,4,0
"4757",570000,1485,1,1,"2822   33RD AVE S  98144","2822","   ","  ","33RD                     ","AVE   ","S ","98144",1,7,0,1360,0,0,0,0,0,2540,1180,1180,7,0,0,"Y",50,0,0,5,2,0,"N",3,0,1,1,1,0,0,0,1910,0,0,0,0,4,0
"4758",570000,1490,1,1,"2828   33RD AVE S  98144","2828","   ","  ","33RD                     ","AVE   ","S ","98144",1,7,0,1010,0,0,0,0,0,1230,1010,220,6,0,0,"N",70,40,0,5,2,0,"N",3,0,1,1,1,0,0,0,1911,0,0,0,0,3,0
"4759",570000,1525,1,1,"2827   34TH AVE S  98144","2827","   ","  ","34TH                     ","AVE   ","S ","98144",1,7,0,1120,0,0,0,0,0,1420,500,300,7,0,0,"N",140,0,0,5,2,0,"N",2,0,0,1,1,0,0,0,1911,0,0,0,0,4,0
"4760",570000,1540,1,1,"2811   34TH AVE S  98144","2811","   ","  ","34TH                     ","AVE   ","S ","98144",1.5,7,0,1290,700,0,0,0,0,2860,870,870,7,0,0," ",40,0,0,5,1,0," ",4,1,0,2,1,0,0,0,1921,0,0,0,0,5,0
"4761",570000,1650,1,1,"2518   33RD AVE S  98144","2518","   ","  ","33RD                     ","AVE   ","S ","98144",2,8,0,1110,0,1120,0,0,0,2550,1110,320,6,0,0,"N",60,0,0,3,2,0,"N",5,1,0,1,0,1,0,0,1921,0,0,0,0,4,0
"4762",570000,2130,1,1,"3145   35TH AVE S  98144","3145","   ","  ","35TH                     ","AVE   ","S ","98144",1,7,0,1210,0,0,0,0,0,2520,1310,1310,7,0,0," ",70,0,0,3,3,0," ",3,0,1,1,1,0,0,0,1910,0,0,0,0,4,0
"4763",570000,2245,1,1,"3128   35TH AVE S  98144","3128","   ","  ","35TH                     ","AVE   ","S ","98144",1.5,7,0,1100,600,0,0,0,0,1700,900,0,0,0,0," ",40,0,0,5,1,0," ",4,0,0,1,1,0,0,0,1912,0,0,0,0,3,0
"4764",570000,2285,1,1,"3512  S HANFORD ST   98144","3512","   ","S ","HANFORD                  ","ST    ","  ","98144",1,7,0,1020,0,0,0,0,0,2040,1020,1020,6,0,0,"N",160,0,0,5,2,0,"N",4,0,1,1,1,0,0,0,1917,0,0,0,0,4,0
"4765",570000,2635,1,1,"2615   MOUNT SAINT HELENS PL S  98144","2615","   ","  ","MOUNT SAINT HELENS       ","PL    ","S ","98144",2,10,0,1360,0,1200,0,0,0,3120,1340,560,8,0,0," ",50,0,190,3,2,100,"Y",4,3,0,1,0,1,0,0,1926,0,0,0,0,4,0
"4766",570000,2960,1,1,"3333   HUNTER BLVD S  98144","3333","   ","  ","HUNTER                   ","BLVD  ","S ","98144",1.5,8,0,1040,930,0,0,0,0,2570,1070,600,7,0,0,"N",230,0,0,3,2,0,"N",4,1,0,2,0,1,0,0,1913,0,0,0,0,4,0
"4767",570000,3325,1,1,"3328   HUNTER BLVD S  98144","3328","   ","  ","HUNTER                   ","BLVD  ","S ","98144",2,8,0,1190,0,1010,0,0,0,2650,930,450,6,0,0,"N",50,0,80,3,2,0,"N",4,1,1,1,0,1,0,0,1914,0,0,0,0,4,0
"4768",570000,3455,1,1,"3804  S HANFORD ST   98144","3804","   ","S ","HANFORD                  ","ST    ","  ","98144",2,9,0,1130,0,1080,0,0,0,2690,1190,480,7,0,0,"N",0,0,0,5,2,100,"N",3,2,0,1,0,1,0,1,1930,0,0,0,0,4,0
"4769",570000,3500,1,1,"3008   MOUNT SAINT HELENS PL S  98144","3008","   ","  ","MOUNT SAINT HELENS       ","PL    ","S ","98144",2,10,0,1660,0,1490,0,0,0,3600,1490,450,7,280,0," ",100,0,720,3,2,0," ",4,1,1,1,0,2,0,2,1913,0,0,0,0,3,0
"4770",570000,3855,1,1,"3425   CASCADIA AVE S  98144","3425","   ","  ","CASCADIA                 ","AVE   ","S ","98144",1.5,9,0,1730,1320,0,0,0,0,3650,1310,600,6,0,340,"N",40,0,120,3,2,0,"N",5,1,0,2,0,1,0,0,1923,0,0,0,0,4,0
"4771",570000,3880,1,1,"3455   CASCADIA AVE S  98144","3455","   ","  ","CASCADIA                 ","AVE   ","S ","98144",1,8,0,1380,0,0,0,0,0,1720,1380,340,7,0,0,"N",100,0,0,5,2,100,"N",2,0,0,1,0,1,0,1,1948,0,0,0,0,3,0
"4772",570000,3890,1,1,"3410   CASCADIA AVE S  98144","3410","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2,10,0,1500,0,1500,0,0,0,4500,1500,1500,9,0,0,"N",70,0,290,3,2,0,"N",4,1,0,3,0,1,0,1,1918,0,0,0,0,5,0
"4773",570000,3920,1,1,"3438   CASCADIA AVE S  98144","3438","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2,9,0,1370,0,1370,0,0,0,3950,1210,1210,7,0,0,"Y",70,0,410,3,2,0,"Y",4,1,0,3,1,1,0,1,1920,0,0,0,0,3,0
"4774",570000,4010,1,1,"3116   CASCADIA AVE S  98144","3116","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2.5,10,0,1900,690,1610,0,0,0,4200,1600,0,0,300,0,"N",80,0,840,3,2,0,"N",5,2,0,3,0,2,0,0,1904,0,0,0,0,3,0
"4775",570000,4025,1,1,"3212   CASCADIA AVE S  98144","3212","   ","  ","CASCADIA                 ","AVE   ","S ","98144",1,8,0,2000,0,0,0,0,0,2510,1140,510,7,0,0,"N",280,360,0,3,2,0,"N",2,0,0,1,0,1,0,1,1906,0,0,0,0,3,0
"4776",570000,4225,1,1,"3364   LAKEWOOD AVE S  98144","3364","   ","  ","LAKEWOOD                 ","AVE   ","S ","98144",2.5,10,0,1810,850,1680,0,0,0,4340,1680,0,0,600,0,"Y",80,0,0,5,2,0,"Y",4,1,0,3,0,2,0,0,1927,0,0,0,0,4,0
"4777",570000,4275,1,1,"3230   LAKEWOOD AVE S  98144","3230","   ","  ","LAKEWOOD                 ","AVE   ","S ","98144",1.5,9,0,2010,800,0,0,0,0,2810,1200,0,0,0,0,"N",890,0,0,3,2,0,"Y",3,0,1,1,1,0,0,0,1915,0,0,0,0,4,0
"4778",570000,4335,1,1,"2810   CASCADIA AVE S  98144","2810","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2.5,12,0,3040,480,2550,0,0,0,9110,3040,3040,9,0,550,"Y",1780,0,380,3,2,0,"N",7,1,0,4,0,1,0,1,1911,0,0,0,0,4,0
"4779",570000,4390,1,1,"3010   CASCADIA AVE S  98144","3010","   ","  ","CASCADIA                 ","AVE   ","S ","98144",2,9,0,1770,0,1660,0,0,0,3820,1770,390,7,0,340,"N",230,0,290,3,2,0,"N",5,1,0,2,0,1,0,1,1925,0,0,0,0,3,0
"4780",570000,4440,1,1,"3118   LAKEWOOD AVE S  98144","3118","   ","  ","LAKEWOOD                 ","AVE   ","S ","98144",2,10,0,1340,0,1150,0,0,0,3830,1340,1340,8,0,240,"Y",0,0,160,3,2,50,"Y",4,1,0,3,0,1,0,1,1924,0,0,0,0,4,0
"4781",570150,20,1,1,"1917   33RD AVE S  98144","1917","   ","  ","33RD                     ","AVE   ","S ","98144",2,8,0,1020,0,1020,0,0,0,2040,730,0,0,0,0," ",0,0,0,3,2,0," ",3,1,0,1,0,1,0,0,1921,0,0,0,0,3,0
"4782",569900,145,1,1,"922   32ND AVE S  98144","922","   ","  ","32ND                     ","AVE   ","S ","98144",1,8,0,1110,0,0,0,0,0,1310,1110,200,5,0,0,"Y",0,0,400,5,1,0,"N",2,1,0,1,0,1,0,1,1942,1997,0,0,0,3,0
"4783",569900,190,1,1,"3213  S NORMAN ST   98144","3213","   ","S ","NORMAN                   ","ST    ","  ","98144",2,7,0,770,0,590,0,0,0,1740,550,380,6,170,0,"Y",0,0,550,5,2,0," ",3,0,1,2,0,0,1,0,1978,0,0,0,0,3,0
